direction,entry_time,exit_time,entry_price,exit_price,size,gross_pnl,entry_fee,exit_fee,total_fees,pnl,pnl_pct,entry_reason,exit_reason
long,2025-01-13 12:00:00+00:00,2025-01-15 20:00:00+00:00,92162.75,100511.3465,0.08658595799278992,722.871225847753,20.0,21.757178064619378,41.75717806461938,681.1140477831336,8.535263756680871,"Price bounced from lower band (92092.34), bandwidth: 4.4%","Price bounced from upper band (100678.95), bandwidth: 10.5%"
long,2025-01-27 12:00:00+00:00,2025-01-30 04:00:00+00:00,101155.3725,105166.9195,0.08426175297936787,338.01998237912477,21.36222809556627,22.153872481275165,43.51610057684144,294.50388180228333,3.455187181884878,"Price bounced from lower band (99625.65), bandwidth: 8.3%","Price bounced from upper band (105578.56), bandwidth: 6.6%"
long,2025-02-02 04:00:00+00:00,2025-02-11 08:00:00+00:00,99649.24,98152.69,0.08789372711532134,-131.53735731443442,21.95123585917084,21.567514376236826,43.518750235407666,-175.0561075498421,-1.998689798007172,"Price bounced from lower band (99131.05), bandwidth: 8.0%","Price bounced from upper band (98358.78), bandwidth: 2.8%"
long,2025-02-11 20:00:00+00:00,2025-02-20 04:00:00+00:00,95759.855,96913.51,0.09000481813578759,103.83450846644193,21.601123644071155,21.806707106127078,43.40783075019823,60.4266777162437,0.7010992115730754,"Price bounced from lower band (95378.93), bandwidth: 3.3%","Price bounced from upper band (97195.56), bandwidth: 2.7%"
long,2025-02-25 16:00:00+00:00,2025-03-03 00:00:00+00:00,87800.5925,92722.62,0.09871310176866915,485.8686015156879,21.721976999503635,22.882343560794094,44.60432056029773,441.2642809553902,5.091274685560132,"Price bounced from lower band (87504.47), bandwidth: 13.7%","Price bounced from upper band (93628.99), bandwidth: 18.5%"
long,2025-03-10 00:00:00+00:00,2025-03-14 16:00:00+00:00,82037.0355,84582.7035,0.10994056116282205,279.87216845423944,22.60450556141442,23.247674718646486,45.85218028006091,234.0199881741785,2.5946874152794646,"Price bounced from lower band (81261.21), bandwidth: 11.0%","Price bounced from upper band (84949.99), bandwidth: 5.7%"
long,2025-03-18 16:00:00+00:00,2025-03-20 00:00:00+00:00,82310.4,85926.713,0.11184425867894394,404.46384663602885,23.072545537762775,24.02602379050844,47.09856932827121,357.36527730775765,3.881896441004662,"Price bounced from lower band (81799.12), bandwidth: 3.9%","Price bounced from upper band (86262.56), bandwidth: 6.1%"
long,2025-03-28 20:00:00+00:00,2025-04-01 20:00:00+00:00,84351.295,85163.004,0.11251899761419121,91.33268303441781,23.787276092378292,23.95613960973339,47.74341570211168,43.58926733230613,0.4592635307069531,"Price bounced from lower band (83890.67), bandwidth: 6.2%","Price bounced from upper band (85163.47), bandwidth: 5.0%"
long,2025-04-07 08:00:00+00:00,2025-04-10 00:00:00+00:00,76658.652,81707.83,0.12426395648321757,627.4308352680196,23.874454627042905,25.38334557864535,49.257800205688255,578.1730350623312,6.069479903757737,"Price bounced from lower band (76364.38), bandwidth: 13.3%","Price bounced from upper band (82697.85), bandwidth: 11.1%"
long,2025-04-20 12:00:00+00:00,2025-04-21 08:00:00+00:00,84347.415,86987.4675,0.11840658635679423,312.5996043277211,25.03080069716757,25.74972270624395,50.78052340341152,261.81908092430956,2.621522901650059,"Price bounced from lower band (84126.79), bandwidth: 1.5%","Price bounced from upper band (87056.04), bandwidth: 4.5%"
