direction,entry_time,exit_time,entry_price,exit_price,size,gross_pnl,entry_fee,exit_fee,total_fees,pnl,pnl_pct,entry_reason,exit_reason
long,2025-01-20 00:00:00+00:00,2025-01-20 16:00:00+00:00,107002.5065,102225.42,0.009322211531558842,-44.53301085755412,2.5,2.382417472856115,4.882417472856115,-49.41542833041023,-4.953927652171452,"Bullish DI crossover: +DI(23.8) > -DI(18.7), ADX=31.6","Bearish DI crossover: -DI(25.1) > +DI(15.8), ADX=28.1"
long,2025-01-30 00:00:00+00:00,2025-02-07 16:00:00+00:00,105166.9195,96562.5685,0.009438051582599047,-81.20830857278779,2.4876461429173977,2.2784062561281346,4.766052399045533,-85.97436097183332,-8.66178614331133,"Bullish DI crossover: +DI(20.2) > -DI(16.4), ADX=27.9","Bearish DI crossover: -DI(21.8) > +DI(17.7), ADX=34.1"
long,2025-03-02 16:00:00+00:00,2025-03-03 16:00:00+00:00,94252.244,86127.9015,0.010440015290427474,-84.81825992466976,2.4661525526744392,2.2479415214810787,4.714094074155518,-89.53235399882529,-9.098863913157619,"Bullish DI crossover: +DI(39.6) > -DI(15.2), ADX=54.0","Bearish DI crossover: -DI(26.7) > +DI(21.7), ADX=41.7"
long,2025-03-04 16:00:00+00:00,2025-03-27 08:00:00+00:00,87265.08,86924.81,0.011173587604637714,-3.8020366542301205,2.443769464174733,2.428154948878721,4.8719244130534545,-8.673961067283575,-0.8895786249026698,"Bullish DI crossover: +DI(25.0) > -DI(24.5), ADX=33.3","Bearish DI crossover: -DI(22.2) > +DI(18.6), ADX=28.4"
long,2025-04-01 08:00:00+00:00,2025-04-10 08:00:00+00:00,85284.8565,78691.485,0.011422881254296966,-75.3152997099658,2.441600973907912,2.247208722198227,4.688809696106139,-80.00410940607193,-8.212298182173514,"Bullish DI crossover: +DI(28.5) > -DI(16.6), ADX=33.5","Bearish DI crossover: -DI(30.4) > +DI(22.8), ADX=33.6"
long,2025-04-11 08:00:00+00:00,2025-04-20 08:00:00+00:00,82451.685,84347.415,0.01171860076208268,22.21530302270295,2.4215999465563938,2.4710842042467602,4.892684150803154,17.322618871899795,1.7928264721725535,"Bullish DI crossover: +DI(31.2) > -DI(22.4), ADX=25.6","Bearish DI crossover: -DI(21.4) > +DI(21.4), ADX=29.6"
long,2025-04-20 16:00:00+00:00,2025-04-30 08:00:00+00:00,85139.1945,94003.805,0.011368985995145551,100.78163262692014,2.4259306012743687,2.671819856338483,5.097750457612852,95.68388216930728,9.885246856135538,"Bullish DI crossover: +DI(25.4) > -DI(18.4), ADX=27.8","Bearish DI crossover: -DI(20.6) > +DI(10.9), ADX=31.5"
long,2025-05-01 08:00:00+00:00,2025-05-12 08:00:00+00:00,96915.2465,102508.431,0.01008603715572102,56.413066685802924,2.4498515718166956,2.584759609601661,5.034611181418357,51.37845550438457,5.256157572548104,"Bullish DI crossover: +DI(29.4) > -DI(13.0), ADX=30.1","Bearish DI crossover: -DI(19.2) > +DI(19.1), ADX=33.8"
long,2025-05-13 16:00:00+00:00,2025-05-23 16:00:00+00:00,104146.195,107313.844,0.009434965704617665,29.886659679266348,2.4626961856927916,2.5312560944267255,4.993952280119517,24.89270739914683,2.5333103695421,"Bullish DI crossover: +DI(26.2) > -DI(19.5), ADX=26.4","Bearish DI crossover: -DI(21.4) > +DI(18.6), ADX=43.8"
long,2025-05-24 08:00:00+00:00,2025-06-12 00:00:00+00:00,108953.4805,107651.989,0.009041462660336846,-11.767386799995826,2.4689193625425783,2.4333285971362324,4.90224795967881,-16.669634759674636,-1.6921789292155047,"Bullish DI crossover: +DI(20.2) > -DI(17.1), ADX=34.8","Bearish DI crossover: -DI(23.3) > +DI(19.6), ADX=26.2"
