direction,entry_time,exit_time,entry_price,exit_price,size,gross_pnl,entry_fee,exit_fee,total_fees,pnl,pnl_pct,entry_reason,exit_reason
long,2025-01-09 20:00:00+00:00,2025-01-15 08:00:00+00:00,92571.634,96719.4795,0.010775439050800377,44.69485637738657,2.5,2.6054871409434663,5.105487140943467,39.589369236443105,3.968859071322617,Stochastic bullish crossover in oversold zone: %K(18.5) > %D(14.3),Stochastic bearish crossover in overbought zone: %K(89.1) < %D(94.1)
long,2025-01-27 04:00:00+00:00,2025-01-30 08:00:00+00:00,99036.1665,105290.309,0.010111952784252155,63.2415936659846,2.509897342309111,2.6617265831182992,5.17162392542741,58.06996974055719,5.798594580991747,Stochastic bullish crossover in oversold zone: %K(16.3) > %D(9.9),Stochastic bearish crossover in overbought zone: %K(94.2) < %D(95.1)
long,2025-02-01 12:00:00+00:00,2025-02-04 00:00:00+00:00,102065.81,100729.7795,0.009868549703989572,-13.184683395295975,2.5244148347442503,2.48514208916915,5.009556923913401,-18.194240319209378,-1.8063433620305496,Stochastic bullish crossover in oversold zone: %K(13.5) > %D(13.0),Stochastic bearish crossover in overbought zone: %K(83.4) < %D(90.2)
long,2025-02-06 20:00:00+00:00,2025-02-13 00:00:00+00:00,96565.618,97519.655,0.010411849107527222,9.933289286997914,2.519866274664448,2.5383998321952816,5.05826610685973,4.875023180138184,0.4848710953914954,Stochastic bullish crossover in oversold zone: %K(15.9) > %D(14.8),Stochastic bearish crossover in overbought zone: %K(77.6) < %D(77.8)
long,2025-02-17 04:00:00+00:00,2025-02-19 12:00:00+00:00,96098.515,95948.125,0.010467517912772466,-1.574210018901845,2.5210850304594827,2.5108467928360794,5.031931823295562,-6.606141842197407,-0.6567309817652257,Stochastic bullish crossover in oversold zone: %K(10.4) > %D(6.9),Stochastic bearish crossover in overbought zone: %K(70.3) < %D(71.5)
long,2025-02-25 00:00:00+00:00,2025-03-01 08:00:00+00:00,92129.065,84582.7,0.010911366185085829,-82.34115188131528,2.519433494998933,2.307282031558148,4.826715526557081,-87.16786740787236,-8.671228414486468,Stochastic bullish crossover in oversold zone: %K(21.4) > %D(10.8),Stochastic bearish crossover in overbought zone: %K(72.7) < %D(76.1)
long,2025-03-04 08:00:00+00:00,2025-03-06 04:00:00+00:00,83918.5885,91372.455,0.011875306622091708,88.51695020763759,2.497641528146965,2.7126897998456916,5.210331327992657,83.30661887964493,8.359426929061906,Stochastic bullish crossover in oversold zone: %K(11.6) > %D(9.5),Stochastic bearish crossover in overbought zone: %K(87.3) < %D(93.2)
long,2025-03-08 12:00:00+00:00,2025-03-12 00:00:00+00:00,86384.09,82113.06,0.011632568045387568,-49.68304709889165,2.5184681828668762,2.3879643946624802,4.9064325775293565,-54.58947967642101,-5.432498193471438,Stochastic bullish crossover in oversold zone: %K(24.2) > %D(19.2),Stochastic bearish crossover in overbought zone: %K(74.5) < %D(78.8)
long,2025-03-21 16:00:00+00:00,2025-03-23 16:00:00+00:00,83925.935,85026.2,0.011908398808618107,13.102394415164195,2.5048208129477714,2.531314746953312,5.0361355599010835,8.066258855263111,0.8070911700619622,Stochastic bullish crossover in oversold zone: %K(18.1) > %D(18.0),Stochastic bearish crossover in overbought zone: %K(82.6) < %D(86.9)
long,2025-03-28 20:00:00+00:00,2025-04-01 16:00:00+00:00,84351.295,84952.743,0.011857886872833111,7.131902343891776,2.506837377661587,2.5184000400771627,5.025237417738749,2.1066649261530266,0.21061844766466128,Stochastic bullish crossover in oversold zone: %K(19.0) > %D(8.6),Stochastic bearish crossover in overbought zone: %K(85.5) < %D(87.4)
