direction,entry_time,exit_time,entry_price,exit_price,size,gross_pnl,entry_fee,exit_fee,total_fees,pnl,pnl_pct,entry_reason,exit_reason
long,2025-01-30 00:00:00+00:00,2025-02-01 00:00:00+00:00,105166.9195,102178.45,0.009484921729593877,-28.34539929877861,2.5,2.4228865017530534,4.922886501753053,-33.268285800531665,-3.335166496293901,MACD bullish crossover: MACD(93.66) > Signal(60.52),MACD bearish crossover: MACD(163.82) < Signal(246.31)
long,2025-02-07 08:00:00+00:00,2025-02-07 16:00:00+00:00,98314.432,96562.5685,0.01011226397047584,-17.71530615224177,2.491682928549867,2.441165455847888,4.932848384397755,-22.648154536639524,-2.278070432693991,MACD bullish crossover: MACD(-1287.17) > Signal(-1290.28),MACD bearish crossover: MACD(-1309.74) < Signal(-1294.17)
long,2025-02-09 00:00:00+00:00,2025-02-17 08:00:00+00:00,97117.695,95710.684,0.010213610764509672,-14.370662695383652,2.4860208899157077,2.443879180952459,4.929900070868166,-19.300562766251822,-1.9457735836511725,MACD bullish crossover: MACD(-1244.85) > Signal(-1306.28),MACD bearish crossover: MACD(-344.99) < Signal(-308.92)
long,2025-02-19 16:00:00+00:00,2025-02-23 08:00:00+00:00,96639.568,95487.316516,0.010244221124213155,-11.803918992798685,2.481195749224145,2.4454829623690872,4.926678711593232,-16.73059770439192,-1.6899643077540323,MACD bullish crossover: MACD(-389.36) > Signal(-422.41),MACD bearish crossover: MACD(-130.89) < Signal(-64.85)
long,2025-03-01 16:00:00+00:00,2025-03-08 08:00:00+00:00,86042.2245,86384.09,0.011486548988740065,3.9268548133101153,2.4770130997980466,2.480637704081827,4.957650803879874,-1.0307959905697581,-0.1042969291575335,MACD bullish crossover: MACD(-2860.63) > Signal(-2947.69),MACD bearish crossover: MACD(-408.95) < Signal(-341.46)
long,2025-03-12 16:00:00+00:00,2025-03-22 16:00:00+00:00,83639.118,83831.5585,0.011815349426800044,2.2737517513680783,2.4767554008004042,2.4762478916768234,4.953003292477227,-2.6792515411091493,-0.27111745233141166,MACD bullish crossover: MACD(-1612.36) > Signal(-1715.22),MACD bearish crossover: MACD(73.34) < Signal(75.75)
long,2025-03-23 00:00:00+00:00,2025-03-27 16:00:00+00:00,84260.485,87204.005,0.011725047032166211,34.512910440121935,2.4760855879151267,2.556177650045644,5.032263237960771,29.480647202161162,2.983997572645115,MACD bullish crossover: MACD(82.63) > Signal(77.13),MACD bearish crossover: MACD(803.21) < Signal(813.00)
long,2025-04-01 08:00:00+00:00,2025-04-03 08:00:00+00:00,85284.8565,82036.385,0.011618696270381264,-37.743003701489826,2.483455749715667,2.3828896010876535,4.8663453508033205,-42.60934905229315,-4.300070517230449,MACD bullish crossover: MACD(-551.36) > Signal(-563.78),MACD bearish crossover: MACD(-407.81) < Signal(-363.22)
long,2025-04-04 00:00:00+00:00,2025-04-04 08:00:00+00:00,83925.453,82812.615,0.011756249460680124,-13.082801137324216,2.472803412452594,2.433914401078152,4.906717813530746,-17.98951895085496,-1.823295512867826,MACD bullish crossover: MACD(-368.84) > Signal(-373.92),MACD bearish crossover: MACD(-410.95) < Signal(-381.32)
long,2025-04-04 16:00:00+00:00,2025-04-05 08:00:00+00:00,83839.0205,82559.7065,0.011746965806372193,-15.028057813613218,2.4683060327148802,2.4245651230990606,4.892871155813941,-19.92092896942716,-2.0227289328195197,MACD bullish crossover: MACD(-357.38) > Signal(-376.53),MACD bearish crossover: MACD(-397.17) < Signal(-375.08)
long,2025-04-05 16:00:00+00:00,2025-04-06 08:00:00+00:00,83536.2495,82511.35,0.011765754391314118,-12.058715792780639,2.4633258004725236,2.4270206964893903,4.890346496961914,-16.949062289742553,-1.7244512621249364,MACD bullish crossover: MACD(-358.24) > Signal(-371.71),MACD bearish crossover: MACD(-406.90) < Signal(-377.75)
long,2025-04-09 16:00:00+00:00,2025-04-16 16:00:00+00:00,82603.515,84039.095,0.011878142539395994,17.052023866706122,2.459088534900088,2.495570873229603,4.954659408129691,12.09736445857643,1.2329450013314118,MACD bullish crossover: MACD(-1340.35) > Signal(-1406.71),MACD bearish crossover: MACD(728.09) < Signal(737.13)
long,2025-04-21 00:00:00+00:00,2025-04-27 00:00:00+00:00,87470.435,94108.8,0.011231029519058388,74.5556732732841,2.4621128760147317,2.6423467770079054,5.104459653022637,69.45121362026147,7.069667427777547,MACD bullish crossover: MACD(692.67) > Signal(610.22),MACD bearish crossover: MACD(2324.19) < Signal(2410.57)
long,2025-05-07 08:00:00+00:00,2025-05-12 08:00:00+00:00,96965.1705,102508.431,0.01020274384077424,56.556466924182175,2.479475679419797,2.614668157531703,5.0941438369515,51.46232308723067,5.201835792220254,MACD bullish crossover: MACD(574.28) > Signal(569.63),MACD bearish crossover: MACD(2180.75) < Signal(2202.45)
long,2025-05-18 16:00:00+00:00,2025-05-19 00:00:00+00:00,106498.695,103278.1835,0.009337618294913853,-30.07190710138053,2.492341260191605,2.410930639287675,4.90327189947928,-34.97517900085981,-3.5170581022672613,MACD bullish crossover: MACD(1024.25) > Signal(991.35),MACD bearish crossover: MACD(875.51) < Signal(968.18)
long,2025-05-20 16:00:00+00:00,2025-05-24 00:00:00+00:00,106881.631,107662.115,0.009271521957885493,7.236274543778405,2.48359746544139,2.4954791581372326,4.979076623578623,2.2571979201997827,0.22777997333821512,MACD bullish crossover: MACD(1025.32) > Signal(951.57),MACD bearish crossover: MACD(1560.55) < Signal(1712.04)
long,2025-06-03 00:00:00+00:00,2025-06-05 16:00:00+00:00,105238.2085,101576.0515,0.009418447523302858,-34.491833526596146,2.4841617649214403,2.3917217766926466,4.875883541614087,-39.36771706821023,-3.9718008286612894,MACD bullish crossover: MACD(-633.11) > Signal(-652.42),MACD bearish crossover: MACD(-751.48) < Signal(-555.93)
long,2025-06-07 00:00:00+00:00,2025-06-12 16:00:00+00:00,104954.07,105744.68,0.009406530060493135,7.436896731126346,2.474319835654388,2.4867262778930677,4.9610461135474555,2.4758506175788906,0.2507816209939251,MACD bullish crossover: MACD(-561.08) > Signal(-613.87),MACD bearish crossover: MACD(568.51) < Signal(748.68)
long,2025-06-16 08:00:00+00:00,2025-06-17 08:00:00+00:00,107480.725,104253.75,0.009187699287711392,-29.64847590896252,2.4749387983087825,2.3946302615406037,4.869569059849386,-34.51804496881191,-3.4954961697798113,MACD bullish crossover: MACD(-83.60) > Signal(-99.23),MACD bearish crossover: MACD(-176.99) < Signal(-91.22)
long,2025-06-23 16:00:00+00:00,2025-06-30 16:00:00+00:00,105475.97,107157.0835,0.009329683391767481,15.68425670062603,2.4663092870665793,2.499354155600478,4.965663442667058,10.718593257958972,1.089224388498138,MACD bullish crossover: MACD(-909.63) > Signal(-971.57),MACD bearish crossover: MACD(698.07) < Signal(739.24)
long,2025-07-02 16:00:00+00:00,2025-07-04 16:00:00+00:00,108798.85,108051.2465,0.009054567996050018,-6.769226724835089,2.468988935381069,2.4458933962305287,4.914882331611597,-11.684109056446687,-1.1860515421855562,MACD bullish crossover: MACD(540.11) > Signal(530.92),MACD bearish crossover: MACD(606.69) < Signal(650.20)
long,2025-07-09 16:00:00+00:00,2025-07-15 00:00:00+00:00,111341.995,116794.925,0.008837286374639382,48.18910399086239,2.466067908116958,2.5803754983238214,5.04644340644078,43.14266058442162,4.384590080725956,MACD bullish crossover: MACD(556.91) > Signal(435.71),MACD bearish crossover: MACD(2634.69) < Signal(2637.81)
long,2025-07-27 16:00:00+00:00,2025-07-29 08:00:00+00:00,119468.649,117392.503,0.00827216666467838,-17.174225732205425,2.476853573263063,2.4277258749993917,4.904579448262455,-22.07880518046788,-2.234098613128486,MACD bullish crossover: MACD(178.08) > Signal(108.02),MACD bearish crossover: MACD(109.91) < Signal(148.97)
long,2025-08-04 16:00:00+00:00,2025-08-05 08:00:00+00:00,115084.3735,112939.8345,0.008568167727091205,-18.374769849288484,2.471333871967946,2.4192186126648045,4.89055248463275,-23.265322333921233,-2.3594172844278165,MACD bullish crossover: MACD(-911.18) > Signal(-968.80),MACD bearish crossover: MACD(-974.53) < Signal(-959.84)
long,2025-08-05 16:00:00+00:00,2025-08-14 16:00:00+00:00,114172.193,118413.45,0.008616296780884306,36.54392903600301,2.465517541384465,2.5507135701210117,5.016231111505476,31.52769792449753,3.2048762765572905,MACD bullish crossover: MACD(-919.10) > Signal(-951.69),MACD bearish crossover: MACD(999.71) < Signal(1127.49)
long,2025-08-22 08:00:00+00:00,2025-08-25 00:00:00+00:00,116353.755,111481.55,0.008481775142369665,-41.32494725752921,2.4733994658655893,2.3639035990571022,4.837303064922692,-46.162250322451904,-4.677564807472379,MACD bullish crossover: MACD(-1090.12) > Signal(-1116.18),MACD bearish crossover: MACD(-807.62) < Signal(-719.61)
long,2025-08-28 00:00:00+00:00,2025-08-29 08:00:00+00:00,113125.305,108421.783,0.008683129759612189,-40.84129185319062,2.4618589032849765,2.353601026393787,4.815459929678763,-45.656751782869385,-4.648030363470994,MACD bullish crossover: MACD(-1075.04) > Signal(-1177.77),MACD bearish crossover: MACD(-1168.72) < Signal(-1075.77)
long,2025-09-01 00:00:00+00:00,2025-09-15 00:00:00+00:00,109432.92,115884.851,0.008934491023545424,57.64471960403442,2.450444715339259,2.588430402560997,5.038875117900256,52.60584448613417,5.380420172079101,MACD bullish crossover: MACD(-1336.03) > Signal(-1353.00),MACD bearish crossover: MACD(1102.88) < Signal(1103.40)
long,2025-09-17 00:00:00+00:00,2025-09-17 08:00:00+00:00,117187.1385,115901.85,0.008388078137157143,-10.781100366789458,2.4635961764607925,2.4304844351026667,4.894080611563459,-15.675180978352916,-1.594667512513546,MACD bullish crossover: MACD(1013.88) > Signal(1000.35),MACD bearish crossover: MACD(941.45) < Signal(988.57)
long,2025-09-18 08:00:00+00:00,2025-09-19 00:00:00+00:00,117608.7905,116958.245,0.008344710211991044,-5.428613677214882,2.459677381216204,2.4399566535701265,4.899634034786331,-10.328247712001213,-1.0523873093768372,MACD bullish crossover: MACD(991.64) > Signal(973.62),MACD bearish crossover: MACD(943.52) < Signal(968.37)
long,2025-09-28 16:00:00+00:00,2025-10-07 08:00:00+00:00,112188.55,121928.0325,0.008738690645310894,85.11032461291914,2.457095319288204,2.6637283925222817,5.120823711810486,79.98950090110866,8.159021671973706,MACD bullish crossover: MACD(-1118.48) > Signal(-1269.68),MACD bearish crossover: MACD(2387.19) < Signal(2546.25)
long,2025-10-19 08:00:00+00:00,2025-10-29 08:00:00+00:00,108525.7865,111501.4725,0.009107144181911817,27.10000144209646,2.4770926945134812,2.538649966382439,5.015742660895921,22.08425878120054,2.2344347316654085,MACD bullish crossover: MACD(-2405.74) > Signal(-2525.41),MACD bearish crossover: MACD(772.90) < Signal(836.35)
